user_id,cc_id,num_cc,channel,trial_money,trial_nums,trial_price,teacher_id,teacher_type,is_weekend,num_days_reserve,student_evaluation,has_comment,trial_issue,if_converted
137018,258.0,7.0,99.0,19.0,1,19.0,300,5,1,10.0,3.5,0,0,0
137020,526.0,11.0,99.0,9.9,1,9.9,381,2,0,5.0,2.41,0,0,0
137023,0.0,14.0,99.0,9.9,1,9.9,381,2,0,5.0,1.43,0,0,0
137024,498.0,10.0,99.0,9.9,1,9.9,423,2,0,2.0,3.45,0,0,0
137025,666.0,11.0,99.0,9.9,1,9.9,155,5,0,3.0,3.2,0,0,0
137026,596.0,10.0,99.0,9.9,1,9.9,381,2,0,7.0,1.64,0,0,0
137033,550.0,13.0,99.0,9.9,1,9.9,359,2,1,0.0,3.5,0,0,0
137035,553.0,12.0,99.0,9.9,1,9.9,450,5,0,4.0,2.2,0,0,0
137036,550.0,7.0,99.0,9.9,1,9.9,426,2,0,7.0,0.84,0,0,0
137039,501.0,8.0,0.0,0.0,1,0.0,366,2,1,7.0,1.0,0,0,0
137040,550.0,4.0,99.0,9.9,1,9.9,308,2,0,6.0,1.75,0,0,0
137041,54.0,7.0,97.0,0.0,1,0.0,426,2,0,3.0,0.15,0,0,0
137042,450.0,8.0,99.0,9.9,1,9.9,123,5,0,3.0,0.79,0,0,0
137044,0.0,7.0,99.0,9.9,1,9.9,203,2,1,17.0,3.5,0,0,0
137045,596.0,9.0,99.0,9.9,1,9.9,424,2,1,0.0,3.5,0,0,0
137046,450.0,12.0,99.0,9.9,1,9.9,323,5,0,5.0,0.4,0,0,0
137048,0.0,8.0,0.0,9.9,1,9.9,141,2,0,5.0,2.16,0,0,0
137049,550.0,3.0,99.0,9.9,1,9.9,432,2,0,14.0,3.24,0,0,0
137050,478.0,8.0,0.0,9.9,1,9.9,80,5,0,0.0,3.5,0,0,0
137051,478.0,6.0,0.0,9.9,1,9.9,393,2,0,7.0,0.96,0,0,0
137055,258.0,11.0,99.0,9.9,1,9.9,323,5,0,3.0,0.34,0,0,0
137057,520.0,15.0,99.0,9.0,1,9.0,403,5,1,11.0,0.81,0,0,0
137060,258.0,11.0,99.0,14.45,2,7.225,300,10,0,5.5,1.71,0,0,0
137064,550.0,7.0,99.0,9.9,1,9.9,213,2,1,20.0,2.15,0,0,0
137066,520.0,9.0,99.0,9.9,1,9.9,213,2,0,7.0,1.25,0,0,0
137067,652.0,6.0,97.0,0.0,1,0.0,359,2,0,3.0,0.76,0,0,0
137068,596.0,10.0,99.0,9.9,1,9.9,301,2,0,2.0,0.4,0,0,0
137069,550.0,10.0,99.0,9.9,1,9.9,301,2,0,1.0,3.5,0,0,0
137073,550.0,7.0,99.0,9.9,1,9.9,362,2,0,4.0,1.46,0,0,0
137076,235.0,9.0,99.0,9.9,1,9.9,359,2,0,1.0,2.28,0,0,0
137077,0.0,11.0,99.0,9.9,1,9.9,424,2,0,1.0,2.83,0,0,0
137080,550.0,8.0,99.0,9.9,1,9.9,424,2,0,1.0,2.99,0,0,0
137082,258.0,11.0,99.0,9.9,1,9.9,359,2,0,2.0,0.64,0,0,0
137083,498.0,15.0,99.0,9.9,1,9.9,213,2,0,2.0,2.2,0,0,0
137085,535.0,14.0,99.0,9.0,1,9.0,205,2,0,2.0,3.32,0,0,0
137086,520.0,3.0,99.0,9.9,1,9.9,123,5,0,5.0,0.82,0,0,0
137087,450.0,11.0,99.0,9.9,1,9.9,423,2,1,7.0,4.22,0,0,0
137091,550.0,9.0,99.0,9.9,1,9.9,325,2,0,9.0,0.25,0,0,0
137093,550.0,7.0,99.0,9.9,1,9.9,326,5,0,3.0,0.75,0,0,0
137095,480.0,7.0,99.0,9.9,1,9.9,308,2,0,5.0,2.61,0,1,0
137097,478.0,8.0,0.0,350.0,2,175.0,426,2,0,4.0,3.08,1,0,0
137098,550.0,11.0,99.0,9.9,1,9.9,326,5,0,6.0,0.35,0,0,0
137099,596.0,12.0,99.0,9.9,1,9.9,423,2,0,4.0,2.6,0,0,0
137101,258.0,1.0,99.0,9.9,1,9.9,397,2,0,6.0,2.44,0,0,0
137103,550.0,13.0,99.0,9.9,1,9.9,318,2,0,6.0,3.47,0,0,0
137113,235.0,11.0,99.0,9.9,1,9.9,369,2,0,7.0,2.39,0,0,0
137114,550.0,12.0,99.0,9.9,1,9.9,359,2,0,3.0,2.42,0,0,0
137116,535.0,16.0,99.0,9.9,1,9.9,397,2,0,3.0,2.47,0,0,0
137117,549.0,6.0,99.0,9.9,1,9.9,317,2,0,25.0,3.39,0,0,0
137118,501.0,9.0,99.0,9.9,1,9.9,255,2,1,2.0,1.0,0,0,0
137119,550.0,11.0,99.0,9.9,1,9.9,198,5,0,1.0,0.9,0,0,0
137120,550.0,3.0,99.0,9.9,1,9.9,426,2,0,4.0,0.39,0,0,0
137122,450.0,14.0,99.0,9.0,1,9.0,359,2,0,0.0,1.02,0,0,0
137123,549.0,9.0,99.0,9.9,1,9.9,377,2,0,13.0,1.32,0,0,0
137124,258.0,9.0,99.0,9.9,1,9.9,255,2,0,5.0,2.64,0,0,0
137127,134.0,5.0,97.0,0.0,1,0.0,359,2,0,9.0,0.1,0,0,0
137130,520.0,14.0,99.0,9.9,1,9.9,325,2,0,6.0,0.27,0,0,0
137131,550.0,10.0,99.0,9.9,1,9.9,362,2,0,2.0,2.45,0,0,0
137132,461.0,12.0,99.0,9.9,1,9.9,213,2,0,6.0,2.2,0,0,0
137145,258.0,1.0,99.0,9.9,1,9.9,326,5,0,4.0,0.42,0,0,0
137146,0.0,10.0,99.0,9.9,1,9.9,80,5,0,3.0,0.4,0,0,0
137148,526.0,5.0,99.0,9.9,1,9.9,297,2,0,3.0,2.19,0,0,0
137150,596.0,11.0,99.0,9.9,1,9.9,397,2,0,4.0,3.99,0,0,0
137151,550.0,10.0,99.0,9.9,1,9.9,359,2,0,2.0,2.79,0,0,0
137152,478.0,8.0,0.0,9.9,1,9.9,218,2,0,3.0,0.95,0,0,0
137158,450.0,10.0,99.0,9.9,1,9.9,421,2,0,6.0,1.82,0,0,0
137160,478.0,6.0,0.0,0.0,1,0.0,426,2,0,4.0,0.17,0,0,0
137162,450.0,9.0,99.0,4.95,1,4.95,424,2,1,5.0,0.4,0,0,0
137163,507.0,7.0,0.0,9.9,1,9.9,205,2,0,1.0,3.16,0,0,0
137164,550.0,14.0,99.0,9.9,1,9.9,205,2,1,7.0,3.79,0,0,0
137167,550.0,8.0,99.0,9.0,1,9.0,207,2,0,8.0,0.3,0,0,0
137168,478.0,8.0,0.0,9.9,1,9.9,429,5,1,6.0,0.18,0,0,0
137172,550.0,11.0,99.0,9.9,1,9.9,362,2,0,3.0,1.36,0,0,0
137175,550.0,9.0,99.0,9.9,1,9.9,123,5,0,3.0,0.85,0,0,0
137176,167.0,10.0,99.0,9.9,1,9.9,432,2,0,17.0,1.87,0,0,0
137177,507.0,6.0,99.0,9.9,1,9.9,432,2,1,8.0,3.53,0,0,0
137178,498.0,13.0,99.0,9.9,1,9.9,362,2,1,7.0,2.35,0,0,0
137179,520.0,13.0,99.0,9.9,1,9.9,205,2,1,6.0,4.09,0,0,0
137181,450.0,10.0,99.0,9.9,1,9.9,297,2,0,3.0,1.26,0,0,0
137187,498.0,9.0,99.0,9.9,1,9.9,424,2,0,2.0,1.22,0,0,0
137188,520.0,8.0,99.0,9.9,1,9.9,369,2,0,8.0,1.66,0,0,0
137189,498.0,6.0,99.0,9.9,1,9.9,255,2,0,7.0,4.0,0,0,0
137190,0.0,8.0,99.0,9.9,1,9.9,255,2,0,7.0,3.47,0,0,0
137193,526.0,11.0,99.0,9.9,1,9.9,393,2,0,4.0,3.18,0,0,0
137195,258.0,8.0,99.0,9.9,1,9.9,432,2,0,17.0,3.31,0,0,0
137196,478.0,7.0,0.0,9.9,1,9.9,426,2,0,2.0,0.93,0,0,0
137197,507.0,7.0,0.0,9.9,1,9.9,385,2,0,6.0,2.36,0,0,0
137201,450.0,7.0,99.0,9.9,1,9.9,397,2,1,4.0,1.48,0,0,0
137203,596.0,4.0,99.0,9.9,1,9.9,381,2,0,7.0,2.66,0,0,0
137205,596.0,10.0,99.0,9.9,1,9.9,432,2,1,15.0,3.25,0,0,0
137206,550.0,14.0,99.0,9.9,1,9.9,326,5,0,3.0,0.61,0,0,0
137207,535.0,4.0,0.0,9.9,1,9.9,369,2,0,8.0,3.74,0,0,0
137208,507.0,8.0,99.0,9.9,1,9.9,239,2,0,6.0,3.24,0,0,0
137209,588.0,10.0,99.0,9.9,1,9.9,369,2,0,8.0,1.89,0,0,0
137211,501.0,7.0,99.0,9.9,1,9.9,369,2,0,9.0,0.98,0,0,0
137214,520.0,13.0,99.0,9.9,1,9.9,203,2,0,22.0,4.5,0,0,0
137215,319.0,8.0,99.0,9.9,1,9.9,432,2,1,8.0,2.17,0,0,0
137216,520.0,13.0,99.0,9.9,1,9.9,301,2,0,6.0,4.0,0,0,0
137217,535.0,15.0,99.0,9.9,1,9.9,377,2,0,15.0,0.85,0,0,0
137219,588.0,12.0,99.0,9.9,1,9.9,369,2,0,1.0,2.71,0,0,0
137220,550.0,12.0,99.0,9.9,1,9.9,362,2,0,4.0,2.52,0,0,0
137221,535.0,12.0,99.0,9.0,1,9.0,255,2,1,9.0,0.25,0,0,0
137222,550.0,12.0,99.0,9.9,1,9.9,359,2,1,5.0,2.62,0,0,0
137224,601.0,10.0,97.0,0.0,1,0.0,141,2,1,3.0,1.63,0,0,0
137225,134.0,12.0,99.0,0.0,1,0.0,381,2,0,8.0,0.56,0,0,0
137227,520.0,7.0,99.0,9.9,1,9.9,309,2,0,5.0,1.72,0,0,0
137230,535.0,8.0,99.0,9.9,1,9.9,424,2,1,5.0,2.98,0,0,0
137231,550.0,8.0,99.0,9.9,1,9.9,429,5,0,5.0,0.79,0,0,0
137232,550.0,8.0,99.0,9.9,1,9.9,75,2,0,17.0,1.52,0,0,0
137238,550.0,14.0,99.0,9.9,1,9.9,255,2,1,9.0,2.1,0,0,0
137240,134.0,12.0,99.0,9.9,1,9.9,429,5,0,5.0,0.68,0,0,0
137241,258.0,13.0,99.0,9.9,1,9.9,203,2,1,23.0,3.05,0,0,0
137242,550.0,13.0,99.0,9.9,1,9.9,326,5,1,8.0,0.43,0,0,0
137245,501.0,11.0,99.0,9.9,1,9.9,123,5,0,2.0,1.0,0,0,0
137246,520.0,10.0,99.0,9.9,1,9.9,325,2,0,7.0,1.78,0,0,0
137247,550.0,10.0,99.0,9.9,1,9.9,120,5,0,2.0,2.0,0,0,0
137250,461.0,9.0,99.0,9.9,1,9.9,432,2,0,19.0,3.33,0,0,0
137251,498.0,11.0,99.0,9.9,1,9.9,432,2,0,19.0,2.45,0,0,0
137252,526.0,9.0,99.0,9.9,1,9.9,309,2,0,4.0,2.36,0,0,0
137253,0.0,8.0,99.0,9.9,1,9.9,120,5,0,6.0,2.6,0,0,0
137255,596.0,12.0,97.0,0.0,1,0.0,325,2,0,4.0,1.59,0,0,0
137256,550.0,12.0,99.0,9.9,1,9.9,381,2,0,9.0,1.59,0,0,0
137257,550.0,11.0,99.0,9.9,1,9.9,454,5,0,3.0,1.87,0,0,0
137260,0.0,12.0,99.0,9.9,1,9.9,362,2,0,5.0,3.91,0,0,0
137261,258.0,1.0,99.0,9.9,1,9.9,203,2,1,23.0,4.05,0,0,0
137265,450.0,11.0,99.0,9.9,1,9.9,309,2,0,6.0,1.34,0,0,0
137268,550.0,13.0,99.0,9.9,1,9.9,397,2,0,6.0,1.92,0,0,0
137269,550.0,17.0,99.0,9.0,1,9.0,325,2,0,6.0,0.14,0,0,0
137270,235.0,14.0,99.0,9.9,1,9.9,423,2,0,6.0,3.46,0,0,0
137271,553.0,15.0,99.0,9.9,1,9.9,393,2,1,8.0,3.75,0,0,0
137275,550.0,10.0,99.0,9.9,1,9.9,80,5,0,6.0,0.39,0,0,0
137276,549.0,9.0,99.0,9.0,1,9.0,426,2,1,7.0,0.36,0,0,0
137280,550.0,10.0,99.0,9.9,1,9.9,326,5,0,3.0,0.19,0,0,0
137281,550.0,10.0,99.0,9.9,1,9.9,397,2,0,6.0,3.3,0,0,0
137282,258.0,9.0,99.0,9.0,1,9.0,205,2,0,5.0,1.79,0,0,0
137283,498.0,8.0,99.0,9.9,1,9.9,377,2,0,15.0,1.66,0,0,0
137285,319.0,7.0,90.0,6.1,1,6.1,80,5,0,1.0,0.3,0,0,0
137286,535.0,12.0,99.0,19.0,1,19.0,300,5,0,8.0,0.38,0,0,0
137290,596.0,13.0,99.0,9.0,1,9.0,255,2,0,7.0,0.57,0,0,0
137291,596.0,10.0,99.0,9.9,1,9.9,426,2,1,7.0,1.06,0,0,0
137292,498.0,13.0,99.0,9.9,1,9.9,291,2,1,1.0,3.88,0,0,0
137297,550.0,8.0,99.0,9.9,1,9.9,231,2,0,4.0,3.3,0,0,0
137301,0.0,8.0,99.0,9.9,1,9.9,301,2,0,4.0,3.5,0,0,0
137302,596.0,10.0,99.0,9.9,1,9.9,318,2,1,3.0,4.73,0,0,0
137303,501.0,6.0,99.0,9.9,1,9.9,308,2,0,5.0,1.5,0,0,0
137305,507.0,9.0,99.0,9.9,1,9.9,362,2,0,5.0,0.95,0,0,0
137308,0.0,13.0,99.0,9.9,1,9.9,423,2,1,1.0,2.06,0,0,0
137309,0.0,8.0,99.0,9.9,1,9.9,325,2,0,8.0,2.24,0,0,0
137314,550.0,11.0,99.0,9.8,1,9.8,309,2,0,11.0,3.5,0,0,0
137320,134.0,15.0,97.0,0.0,1,0.0,239,2,0,4.0,3.25,0,0,0
137323,520.0,14.0,99.0,9.0,1,9.0,426,2,1,8.0,0.25,0,0,0
137331,258.0,3.0,99.0,9.9,1,9.9,255,2,1,9.0,3.6,0,0,0
137332,501.0,14.0,99.0,9.9,1,9.9,362,2,1,7.0,2.67,0,0,0
137334,550.0,8.0,99.0,4.95,2,2.475,323,5,0,3.0,1.3150000000000002,0,0,0
137337,550.0,7.0,99.0,9.9,1,9.9,291,2,1,2.0,3.94,0,0,0
137338,258.0,8.0,99.0,6.2,1,6.2,377,2,0,18.0,3.54,0,0,0
137339,480.0,8.0,99.0,9.9,1,9.9,325,2,0,8.0,2.0,0,0,0
137340,550.0,12.0,99.0,9.0,1,9.0,426,2,1,8.0,0.2,0,0,0
137341,258.0,10.0,99.0,6.2,1,6.2,123,5,0,2.0,0.65,0,0,0
137342,501.0,9.0,99.0,6.2,1,6.2,203,2,0,27.0,4.0,0,0,0
137344,258.0,3.0,99.0,6.2,1,6.2,424,2,1,5.0,2.71,0,0,0
137345,520.0,7.0,99.0,6.2,1,6.2,426,2,0,8.0,0.23,0,0,0
137346,480.0,8.0,99.0,6.2,1,6.2,309,2,0,7.0,3.38,0,0,0
137348,498.0,7.0,99.0,9.9,1,9.9,424,2,1,6.0,3.55,0,0,0
137350,498.0,9.0,99.0,6.2,1,6.2,399,2,1,5.0,2.25,0,0,0
137351,480.0,9.0,99.0,7.433333333333334,1,7.433333333333334,318,2,0,7.0,3.5,0,0,0
137352,450.0,8.0,99.0,9.9,1,9.9,255,2,0,8.0,3.69,0,0,0
137353,258.0,2.0,99.0,6.2,1,6.2,255,2,0,16.0,1.54,0,0,0
137355,549.0,12.0,99.0,4.95,2,2.475,323,5,0,14.5,0.99,0,0,0
137358,550.0,12.0,99.0,6.2,1,6.2,274,5,0,6.0,1.32,0,0,0
137360,550.0,6.0,99.0,6.2,1,6.2,205,2,0,3.0,1.73,0,0,0
137361,450.0,9.0,99.0,6.2,1,6.2,75,2,0,13.0,2.06,0,0,0
137363,501.0,11.0,99.0,6.2,1,6.2,366,2,1,11.0,1.37,0,0,0
137364,550.0,8.0,99.0,6.2,1,6.2,386,2,0,9.0,2.5,0,0,0
137366,550.0,11.0,99.0,6.2,1,6.2,127,2,0,3.0,2.72,0,0,0
137368,550.0,9.0,99.0,9.9,1,9.9,381,2,0,5.0,1.43,0,0,0
137369,0.0,12.0,99.0,6.2,1,6.2,369,2,0,8.0,0.82,0,0,0
137371,526.0,6.0,99.0,6.2,1,6.2,432,2,1,7.0,1.81,0,0,0
137372,258.0,11.0,99.0,6.2,1,6.2,308,2,0,4.0,3.02,0,0,0
137373,526.0,8.0,99.0,6.2,1,6.2,381,2,1,8.0,2.41,0,0,0
137374,526.0,9.0,99.0,6.2,1,6.2,318,2,1,13.0,2.17,0,0,0
137375,520.0,9.0,99.0,6.2,1,6.2,123,5,1,5.0,0.73,0,0,0
137377,550.0,8.0,99.0,6.2,1,6.2,429,5,1,5.0,2.65,0,0,0
137379,550.0,4.0,99.0,6.2,1,6.2,326,5,0,3.0,0.48,0,0,0
137383,480.0,8.0,99.0,9.9,1,9.9,393,2,0,6.0,2.5,0,0,0
137385,550.0,13.0,99.0,9.9,1,9.9,526,2,0,4.0,1.88,0,0,0
137386,520.0,12.0,99.0,9.9,1,9.9,323,5,0,2.0,1.66,0,0,0
137388,0.0,8.0,99.0,9.9,1,9.9,255,2,0,8.0,2.65,0,0,0
137389,498.0,12.0,99.0,9.9,1,9.9,362,2,0,6.0,0.65,0,0,0
137390,550.0,11.0,99.0,9.9,1,9.9,297,2,0,2.0,1.29,0,0,0
137391,596.0,9.0,99.0,6.2,1,6.2,298,2,0,1.0,3.04,0,0,0
137392,520.0,15.0,99.0,9.9,1,9.9,426,2,0,4.0,0.24,0,0,0
137394,501.0,10.0,99.0,9.9,1,9.9,239,2,0,3.0,2.6,0,0,0
137397,478.0,12.0,99.0,9.9,1,9.9,429,5,0,1.0,0.59,0,0,0
137399,100.0,5.0,97.0,0.0,1,0.0,904,2,0,4.0,3.34,0,0,0
137400,588.0,12.0,97.0,0.0,1,0.0,426,2,0,4.0,0.4,0,0,0
137401,0.0,9.0,99.0,19.0,1,19.0,300,5,0,6.0,0.21,0,0,0
137402,550.0,9.0,99.0,6.2,1,6.2,369,2,0,5.0,0.49,0,0,0
137403,258.0,7.0,99.0,9.9,1,9.9,75,2,0,10.0,0.88,0,0,0
137405,0.0,13.0,99.0,9.9,1,9.9,362,2,0,3.0,2.58,0,0,0
137408,478.0,8.0,0.0,9.9,1,9.9,393,2,0,7.0,2.33,0,0,0
137410,596.0,10.0,99.0,9.9,1,9.9,359,2,0,3.0,1.66,0,0,0
137411,553.0,8.0,99.0,9.9,1,9.9,323,5,0,3.0,0.52,0,0,0
137412,550.0,11.0,99.0,9.9,1,9.9,218,2,0,3.0,2.57,0,0,0
137413,450.0,12.0,99.0,9.9,1,9.9,308,2,0,4.0,1.44,0,0,0
137415,258.0,10.0,99.0,6.2,1,6.2,120,5,0,3.0,2.4,0,0,0
137416,507.0,9.0,99.0,9.9,1,9.9,421,2,0,3.0,3.0,0,0,0
137419,450.0,9.0,99.0,9.9,1,9.9,381,2,0,5.0,0.73,0,0,0
137420,480.0,10.0,99.0,19.0,1,19.0,300,5,0,6.0,0.18,0,0,0
137421,235.0,9.0,99.0,9.9,1,9.9,301,2,0,4.0,3.0,0,0,0
137425,498.0,7.0,99.0,9.9,1,9.9,421,2,0,4.0,0.82,0,0,0
137426,258.0,7.0,99.0,6.2,1,6.2,198,5,0,3.0,0.93,0,0,0
137431,480.0,9.0,99.0,9.8,1,9.8,359,2,0,8.0,1.0,0,0,0
137433,480.0,7.0,99.0,9.9,1,9.9,362,2,0,3.0,0.99,0,0,0
137435,550.0,9.0,99.0,9.9,1,9.9,381,2,0,5.0,2.19,0,0,0
137438,480.0,7.0,99.0,9.9,1,9.9,326,5,0,4.0,0.33,0,0,0
137439,501.0,10.0,99.0,9.9,1,9.9,429,5,1,5.0,0.39,0,0,0
137440,478.0,8.0,0.0,6.2,1,6.2,429,5,0,2.0,0.8,0,0,0
137441,501.0,6.0,99.0,9.9,1,9.9,301,2,1,9.0,3.62,0,0,0
137443,520.0,9.0,99.0,9.9,1,9.9,369,2,1,4.0,0.73,0,0,0
137444,550.0,3.0,99.0,9.9,1,9.9,392,5,0,5.0,1.41,0,0,0
137446,501.0,11.0,99.0,9.9,1,9.9,220,1,0,7.0,2.71,0,0,0
137447,478.0,7.0,0.0,9.9,1,9.9,385,2,0,10.0,2.58,0,0,0
137448,535.0,10.0,99.0,9.9,1,9.9,362,2,0,4.0,1.67,0,0,0
137450,535.0,8.0,99.0,9.9,1,9.9,203,2,0,27.0,4.1,0,0,0
137451,501.0,8.0,99.0,9.9,1,9.9,213,2,0,1.0,1.0,0,0,0
137453,526.0,10.0,99.0,9.9,1,9.9,361,2,0,1.0,2.94,0,0,0
137458,498.0,7.0,99.0,9.9,1,9.9,239,2,0,5.0,3.25,0,0,0
137460,507.0,9.0,99.0,9.9,1,9.9,308,2,0,5.0,3.8,0,0,0
137462,550.0,12.0,99.0,9.9,1,9.9,406,5,1,11.0,1.06,0,0,0
137463,319.0,8.0,99.0,9.9,1,9.9,386,2,0,9.0,3.0,0,0,0
137465,520.0,9.0,99.0,6.2,1,6.2,362,2,0,4.0,4.19,0,0,0
137468,258.0,2.0,99.0,9.9,1,9.9,325,2,0,7.0,0.14,0,0,0
137469,550.0,9.0,99.0,9.9,1,9.9,308,2,0,5.0,4.05,0,0,0
137470,553.0,7.0,99.0,6.2,1,6.2,421,2,0,4.0,2.05,0,0,0
137473,235.0,14.0,99.0,9.9,1,9.9,377,2,0,12.0,1.51,0,0,0
137478,550.0,15.0,99.0,9.9,1,9.9,381,2,0,7.0,0.1,0,0,0
137479,0.0,10.0,91.0,0.0,1,0.0,369,2,1,9.0,1.41,0,0,0
137482,548.0,11.0,91.0,0.0,1,0.0,426,2,0,9.0,0.3,0,0,0
137483,535.0,11.0,99.0,9.9,1,9.9,297,2,0,6.0,2.38,0,0,0
137484,461.0,12.0,99.0,9.9,1,9.9,239,2,0,6.0,2.7,0,0,0
137486,550.0,10.0,99.0,9.9,1,9.9,325,2,0,9.0,0.98,0,0,0
137487,550.0,12.0,99.0,9.9,1,9.9,141,2,0,7.0,1.3,0,0,0
137488,235.0,12.0,99.0,9.9,1,9.9,80,5,0,8.0,0.37,0,0,0
137490,520.0,14.0,99.0,9.9,1,9.9,301,2,0,5.0,1.28,0,0,0
137492,0.0,10.0,99.0,9.9,1,9.9,421,2,0,5.0,3.07,0,0,0
137493,478.0,11.0,99.0,9.9,1,9.9,421,2,0,4.0,2.67,0,0,0
137494,520.0,11.0,99.0,9.9,1,9.9,386,2,0,10.0,4.3,0,0,0
137495,550.0,11.0,99.0,9.9,1,9.9,426,2,0,7.0,0.36,0,0,0
137496,501.0,10.0,99.0,9.9,1,9.9,203,2,0,27.0,4.45,0,0,0
137497,520.0,12.0,99.0,9.9,1,9.9,421,2,0,5.0,3.05,0,0,0
137499,498.0,8.0,99.0,9.9,1,9.9,177,2,0,2.0,2.0,0,0,0
137500,550.0,12.0,99.0,9.9,1,9.9,323,5,1,6.0,0.61,0,0,0
137503,550.0,14.0,99.0,9.9,1,9.9,123,5,0,2.0,0.74,0,0,0
137507,526.0,8.0,99.0,9.9,1,9.9,393,2,0,9.0,2.87,0,0,0
137508,549.0,14.0,99.0,9.9,1,9.9,213,2,0,9.0,1.65,0,0,0
137511,167.0,7.0,91.0,0.0,2,0.0,438,2,1,0.0,1.2650000000000001,0,0,0
137512,235.0,11.0,99.0,19.0,1,19.0,300,5,0,7.0,0.27,0,0,0
137513,134.0,5.0,97.0,9.9,1,9.9,426,2,0,7.0,0.36,0,0,0
137516,596.0,7.0,99.0,9.9,1,9.9,141,2,0,6.0,1.51,0,0,0
137517,480.0,9.0,99.0,19.0,1,19.0,300,5,0,8.0,0.75,0,0,0
137520,501.0,10.0,99.0,9.9,1,9.9,198,5,0,6.0,0.13,0,0,0
137521,596.0,4.0,97.0,9.8,1,9.8,359,2,1,3.0,0.1,0,0,0
137522,501.0,12.0,99.0,9.9,1,9.9,424,2,1,11.0,2.3,0,0,0
137524,549.0,13.0,99.0,6.2,1,6.2,423,2,1,9.0,2.22,0,0,0
137525,550.0,12.0,99.0,9.9,1,9.9,203,2,0,27.0,3.55,0,0,0
137527,550.0,9.0,99.0,9.9,1,9.9,323,5,0,4.0,0.51,0,0,0
137529,520.0,9.0,99.0,9.9,1,9.9,309,2,0,5.0,0.78,0,0,0
137532,134.0,13.0,99.0,9.9,1,9.9,359,2,0,0.0,2.01,0,0,0
137533,550.0,4.0,99.0,9.9,1,9.9,213,2,0,12.0,1.0,0,0,0
137534,550.0,9.0,99.0,19.0,1,19.0,300,5,0,8.0,0.75,0,0,0
137535,550.0,9.0,99.0,9.9,1,9.9,377,2,0,3.0,3.2,0,0,0
137536,498.0,10.0,99.0,9.9,1,9.9,309,2,1,3.0,2.66,0,0,0
137537,478.0,8.0,0.0,9.9,1,9.9,177,2,0,0.0,1.88,0,0,0
137538,535.0,7.0,99.0,9.9,1,9.9,141,2,0,6.0,1.42,0,0,0
137539,549.0,8.0,99.0,9.9,1,9.9,317,2,0,15.0,2.32,0,0,0
137540,235.0,9.0,99.0,9.9,1,9.9,359,2,0,10.0,2.07,0,0,0
137542,520.0,11.0,99.0,9.9,1,9.9,123,5,0,3.0,0.57,0,0,0
137543,0.0,10.0,99.0,19.0,1,19.0,300,5,0,8.0,0.86,0,0,0
137545,501.0,12.0,99.0,9.9,1,9.9,423,2,0,5.0,2.3,0,0,0
137548,520.0,12.0,99.0,9.9,1,9.9,323,5,1,6.0,0.32,0,0,0
137549,550.0,10.0,99.0,9.9,1,9.9,432,2,0,18.0,2.67,0,0,0
137550,550.0,8.0,99.0,9.9,1,9.9,318,2,1,2.0,2.92,0,0,0
137552,553.0,6.0,99.0,9.9,1,9.9,213,2,0,2.0,2.0,0,0,0
137553,526.0,12.0,99.0,9.9,1,9.9,141,2,0,8.0,1.1,0,0,0
137559,550.0,9.0,99.0,6.2,1,6.2,432,2,0,9.0,2.42,0,0,0
137560,501.0,10.0,99.0,9.9,1,9.9,120,5,1,8.0,2.8,0,0,0
137561,520.0,9.0,99.0,9.9,1,9.9,426,2,0,6.0,0.26,0,0,0
137562,507.0,10.0,99.0,9.9,1,9.9,213,2,0,11.0,1.64,0,0,0
137563,480.0,10.0,99.0,9.9,1,9.9,445,2,1,8.0,2.62,0,0,0
137565,258.0,1.0,99.0,9.9,1,9.9,393,2,0,6.0,1.48,0,0,0
137567,540.0,8.0,99.0,9.9,1,9.9,141,2,0,6.0,1.1,0,0,0
137569,450.0,15.0,99.0,9.9,1,9.9,362,2,0,7.0,0.13,0,0,0
137570,478.0,5.0,0.0,9.9,1,9.9,429,5,0,3.0,0.68,0,0,0
137571,550.0,11.0,99.0,9.9,1,9.9,426,2,0,7.0,0.25,0,0,0
137574,520.0,8.0,99.0,9.9,1,9.9,309,2,0,16.0,2.34,0,0,0
137581,520.0,8.0,99.0,9.9,1,9.9,405,2,0,8.0,0.1,0,0,0
137584,550.0,7.0,99.0,9.9,1,9.9,123,5,0,4.0,0.7,0,0,0
137588,478.0,13.0,99.0,9.9,1,9.9,220,1,0,11.0,0.64,0,0,0
137590,0.0,16.0,99.0,9.9,1,9.9,308,2,0,8.0,2.17,0,0,0
137591,549.0,13.0,99.0,9.9,1,9.9,203,2,0,29.0,4.5,0,0,0
137594,520.0,12.0,99.0,9.8,1,9.8,405,2,0,9.0,1.24,0,0,0
137597,550.0,10.0,99.0,9.9,1,9.9,239,2,0,7.0,2.4,0,0,0
137598,550.0,9.0,99.0,9.9,1,9.9,309,2,0,2.0,3.36,0,0,0
137599,550.0,7.0,99.0,9.9,1,9.9,423,2,0,8.0,2.44,0,0,0
137602,550.0,10.0,99.0,9.9,1,9.9,381,2,0,6.0,2.54,0,0,0
137603,498.0,9.0,99.0,9.9,1,9.9,309,2,0,2.0,3.94,0,0,0
137606,526.0,8.0,99.0,9.9,1,9.9,323,5,0,6.0,0.57,0,0,0
